STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,FREQ,,METHODOLOGY,,MEASURE,,UNIT_MEASURE,,EXPENDITURE,,ADJUSTMENT,,TRANSFORMATION,,TIME_PERIOD,,OBS_VALUE,,OBS_STATUS,,UNIT_MULT,,BASE_PER,,DURABILITY,,DECIMALS,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q3,,2.290448,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q4,,2.227603,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q1,,2.157239,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q2,,2.243437,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q3,,2.286803,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q4,,2.321175,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q1,,2.252464,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q2,,2.474323,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q3,,2.049371,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q4,,2.685185,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q1,,2.891234,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q2,,2.915718,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q3,,3.423095,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q4,,3.110911,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q1,,3.52364,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q2,,3.939796,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q3,,2.559576,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2001-Q4,,2.011369,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q1,,1.034037,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q2,,0.4684838,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q3,,1.419966,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2002-Q4,,2.22889,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q1,,4.605544,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q2,,2.246715,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q3,,1.909207,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2003-Q4,,1.215933,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q1,,-1.426824,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q2,,0.8291874,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q3,,1.207327,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2004-Q4,,1.242751,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q1,,0.9925559,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q2,,1.521382,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q3,,1.768819,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2005-Q4,,1.841244,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q1,,2.252252,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q2,,2.389632,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q3,,2.22312,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2006-Q4,,2.450783,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q1,,1.001201,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q2,,0.3164557,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q3,,0.1581653,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2007-Q4,,1.372549,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q1,,3.528945,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q2,,3.233438,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q3,,4.697987,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2008-Q4,,3.558994,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q1,,2.451168,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q2,,3.132162,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q3,,1.809955,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2009-Q4,,1.419499,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q1,,2.953271,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q2,,2.592592,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q3,,1.851852,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2010-Q4,,2.28361,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q1,,1.379811,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q2,,1.444043,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q3,,1.490909,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2011-Q4,,0.8282319,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q1,,0.8237822,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q2,,0.3914591,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q3,,0.3582945,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2012-Q4,,1.214286,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q1,,1.243339,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q2,,1.949663,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q3,,2.998929,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2013-Q4,,2.293578,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q1,,2.105263,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q2,,1.877608,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q3,,2.149047,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2014-Q4,,2.035185,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q1,,1.958763,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q2,,2.21843,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q3,,2.002036,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2015-Q4,,2.50169,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q1,,3.168183,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q2,,3.472454,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q3,,3.992016,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2016-Q4,,3.562005,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q1,,2.580856,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q2,,2.097451,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q3,,1.503519,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2017-Q4,,1.33758,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q1,,2.006369,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q2,,2.402023,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q3,,3.277655,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2018-Q4,,3.362665,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q1,,2.99719,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q2,,2.438272,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q3,,1.647849,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2019-Q4,,1.611432,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q1,,1.151864,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q2,,1.144923,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q3,,1.561093,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2020-Q4,,1.286655,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q1,,2.966737,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q2,,2.829908,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q3,,3.488028,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2021-Q4,,4.638109,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q1,,3.812573,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q2,,5.822711,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q3,,6.740931,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2022-Q4,,6.63467,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q1,,6.616204,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q2,,6.487818,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q3,,4.522344,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2023-Q4,,4.527403,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q1,,4.364975,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q2,,3.084833,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q3,,2.790579,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2024-Q4,,2.380952,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q1,,2.847065,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q2,,2.817955,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q3,,3.462018,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,NOR,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2025-Q4,,3.092528,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1996-Q3,,0.6081141,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1996-Q4,,0.7837127,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q1,,0.7325879,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q2,,0.526815,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q3,,0.4671831,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1997-Q4,,0.3549454,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q1,,0.003768187,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q2,,0.05351155,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q3,,0.09215239,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1998-Q4,,-0.07758929,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q1,,0.2760184,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q2,,0.5812104,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q3,,0.9662702,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,1999-Q4,,1.402893,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q1,,1.563958,,A,,,,,,,,2,
DATAFLOW,OECD.SDD.TPS:DSD_PRICES@DF_PRICES_ALL(1.0),,I,CHE,,Q,,N,,CPI,,PA,,_T,,N,,GY,,2000-Q2,,1.607336,,A,,,,,,,,2,
